"campaignid","sample","caab_code","level_1","level_2","level_3","level_4","level_5","level_6","level_7","level_8","family","genus","species","number"
"2021-03_West-Coast_BOSS","48","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,41
"2021-03_West-Coast_BOSS","48","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","48","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","49","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","49","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","49","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","49","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","49","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,72
"2021-03_West-Coast_BOSS","5","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","5","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","5","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","5","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","5","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",6
"2021-03_West-Coast_BOSS","5","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","5","80300905","Biota","Macroalgae","Erect coarse branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","5","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,54
"2021-03_West-Coast_BOSS","5","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","5","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","50","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","50","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","50","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","50","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",19
"2021-03_West-Coast_BOSS","50","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",16
"2021-03_West-Coast_BOSS","50","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","50","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","50","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,37
"2021-03_West-Coast_BOSS","50","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","51","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","51","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",15
"2021-03_West-Coast_BOSS","51","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",27
"2021-03_West-Coast_BOSS","51","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","51","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,30
"2021-03_West-Coast_BOSS","51","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","51","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","52","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","52","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","52","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","52","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","52","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",13
"2021-03_West-Coast_BOSS","52","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,49
"2021-03_West-Coast_BOSS","52","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","52","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","53","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","53","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","53","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","53","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","53","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,42
"2021-03_West-Coast_BOSS","53","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","53","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","53","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,21
"2021-03_West-Coast_BOSS","54","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","54","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"2021-03_West-Coast_BOSS","54","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"2021-03_West-Coast_BOSS","54","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","54","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","54","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","54","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","54","11290907","Biota","Cnidaria","Corals","Stony corals","Foliose / plate",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","54","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","54","80300905","Biota","Macroalgae","Erect coarse branching","Green",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","54","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","54","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","54","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","55","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","55","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","55","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"2021-03_West-Coast_BOSS","55","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","55","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","55","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","55","11001000","Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","55","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","55","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","55","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","56","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","56","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",6
"2021-03_West-Coast_BOSS","56","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",1
"2021-03_West-Coast_BOSS","56","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","56","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","56","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","56","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","56","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,48
"2021-03_West-Coast_BOSS","56","80300929","Biota","Macroalgae","Encrusting","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","56","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","56","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","56","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,13
"2021-03_West-Coast_BOSS","57","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","57","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","57","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","57","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","57","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",14
"2021-03_West-Coast_BOSS","57","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","57","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","57","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,36
"2021-03_West-Coast_BOSS","57","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","57","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","58","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","58","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","58","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","58","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","58","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","58","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","58","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","58","80300909","Biota","Macroalgae","Erect fine branching","Green",NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","58","80300930","Biota","Macroalgae","Filamentous / filiform",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","58","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,32
"2021-03_West-Coast_BOSS","58","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,10
"2021-03_West-Coast_BOSS","59","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","59","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","59","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2021-03_West-Coast_BOSS","59","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","59","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","59","11001000","Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","59","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","59","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,14
"2021-03_West-Coast_BOSS","59","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","6","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","6","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","6","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",22
"2021-03_West-Coast_BOSS","6","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","6","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,44
"2021-03_West-Coast_BOSS","6","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","60","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","60","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",5
"2021-03_West-Coast_BOSS","60","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","60","80300906","Biota","Macroalgae","Erect coarse branching","Red",NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","60","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,45
"2021-03_West-Coast_BOSS","60","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,19
"2021-03_West-Coast_BOSS","60","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","61","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","61","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","61","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","61","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","61","10000909","Biota","Sponges","Cup-likes",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","61","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","61","11001000","Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","61","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","61","11168912","Biota","Cnidaria","Corals","Black & Octocorals","Fan (2D)",NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","61","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","61","82001011","Physical","Substrate","Unconsolidated (soft)","Pebble / gravel","Gravel (2-10mm)",NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","61","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,22
"2021-03_West-Coast_BOSS","62","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","62","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",6
"2021-03_West-Coast_BOSS","62","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","62","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,21
"2021-03_West-Coast_BOSS","62","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","62","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,41
"2021-03_West-Coast_BOSS","63","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2021-03_West-Coast_BOSS","63","00000002","Biota","Sessile invertebrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2021-03_West-Coast_BOSS","63","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","63","10000903","Biota","Sponges","Massive forms",NA,NA,NA,NA,NA,NA,NA,NA,8
"2021-03_West-Coast_BOSS","63","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","63","11168902","Biota","Cnidaria","Corals","Black & Octocorals","Branching (3D)",NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","63","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","63","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","63","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,37
"2021-03_West-Coast_BOSS","64","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","64","10000000","Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","64","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","64","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",13
"2021-03_West-Coast_BOSS","64","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","64","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","64","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,34
"2021-03_West-Coast_BOSS","64","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,3
"2021-03_West-Coast_BOSS","64","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","64","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,14
"2021-03_West-Coast_BOSS","65","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","65","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","65","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",1
"2021-03_West-Coast_BOSS","65","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",3
"2021-03_West-Coast_BOSS","65","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","65","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,7
"2021-03_West-Coast_BOSS","65","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,41
"2021-03_West-Coast_BOSS","65","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","65","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","65","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,16
"2021-03_West-Coast_BOSS","66","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2021-03_West-Coast_BOSS","66","10000912","Biota","Sponges","Erect forms",NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","66","54079009","Biota","Macroalgae","Large canopy-forming","Brown",NA,NA,NA,NA,"Lessoniaceae","Ecklonia","radiata",34
"2021-03_West-Coast_BOSS","66","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,4
"2021-03_West-Coast_BOSS","66","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,21
"2021-03_West-Coast_BOSS","66","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,11
"2021-03_West-Coast_BOSS","66","82001004","Physical","Substrate","Consolidated (hard)","Cobbles",NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","66","82001014","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,NA,NA,NA,NA,NA,6
"2021-03_West-Coast_BOSS","67","00000001","Biota","Unscorable",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","67","63618905","Biota","Seagrasses","Strap-like leaves",NA,NA,NA,NA,NA,"Cymodoceaceae","Thalassodendron","spp",1
"2021-03_West-Coast_BOSS","67","80300000","Biota","Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2021-03_West-Coast_BOSS","67","80300904","Biota","Macroalgae","Erect coarse branching","Brown",NA,NA,NA,NA,NA,NA,NA,19
"2021-03_West-Coast_BOSS","67","80300910","Biota","Macroalgae","Erect fine branching","Red",NA,NA,NA,NA,NA,NA,NA,32
"2021-03_West-Coast_BOSS","67","82001002","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,NA,NA,NA,NA,NA,11
